Service Tag,System Family,System LOB,System Model,System Ship Date,Time from ship,System Description,Active Service Calls,Service Description,Service Type, Service Provider, Service Start Date,Service End Date,Days Remaining,Group Name,
501LKV1,Latitude,Laptops,Latitude E6420,09/25/2012,2040,,,ProSupport Plus or ProSupport for Your Enterprise,PL,,09/26/2013,09/25/2016,0,,
501LKV1,Latitude,Laptops,Latitude E6420,09/25/2012,2040,,,Complete Care,CC,,09/25/2012,09/25/2016,0,,
501LKV1,Latitude,Laptops,Latitude E6420,09/25/2012,2040,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/25/2012,09/25/2013,0,,
501LKV1,Latitude,Laptops,Latitude E6420,09/25/2012,2040,,,ProSupport Plus or ProSupport for Your Enterprise,PL,,09/25/2012,09/25/2013,0,,
273RDV1,Latitude,Laptops,Latitude E5430,09/25/2012,2040,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/26/2013,09/25/2015,0,,
273RDV1,Latitude,Laptops,Latitude E5430,09/25/2012,2040,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/25/2012,09/25/2013,0,,
2D0BGV1,Latitude,Laptops,Latitude E5430,09/25/2012,2040,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/26/2013,09/25/2015,0,,
2D0BGV1,Latitude,Laptops,Latitude E5430,09/25/2012,2040,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/25/2012,09/25/2013,0,,
D2J1C12,Latitude,Laptops,Latitude 3340,09/25/2014,1310,,,Dell Labor Support,DL,,09/27/2022,09/28/2022,1616,,
D2J1C12,Latitude,Laptops,Latitude 3340,09/25/2014,1310,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/25/2014,09/25/2015,0,,
D2J1C12,Latitude,Laptops,Latitude 3340,09/25/2014,1310,,,Dell Digital Delivery,D,,09/25/2014,09/25/2022,1613,,
65M6SM1,Latitude,Laptops,Latitude E6410,09/26/2010,2770,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/27/2011,09/26/2013,0,,
65M6SM1,Latitude,Laptops,Latitude E6410,09/26/2010,2770,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/27/2011,09/26/2013,0,,
65M6SM1,Latitude,Laptops,Latitude E6410,09/26/2010,2770,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/26/2010,09/26/2011,0,,
65M6SM1,Latitude,Laptops,Latitude E6410,09/26/2010,2770,,,Complete Care,CC,,09/26/2010,09/26/2013,0,,
G7P6SM1,Latitude,Laptops,Latitude E6410,09/26/2010,2770,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/27/2011,09/26/2013,0,,
G7P6SM1,Latitude,Laptops,Latitude E6410,09/26/2010,2770,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/26/2010,09/26/2011,0,,
G7P6SM1,Latitude,Laptops,Latitude E6410,09/26/2010,2770,,,Complete Care,CC,,09/26/2010,09/26/2013,0,,
BBP6SM1,Latitude,Laptops,Latitude E6410,09/26/2010,2770,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/27/2011,09/26/2013,0,,
BBP6SM1,Latitude,Laptops,Latitude E6410,09/26/2010,2770,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/26/2010,09/26/2011,0,,
BBP6SM1,Latitude,Laptops,Latitude E6410,09/26/2010,2770,,,Complete Care,CC,,09/26/2010,09/26/2013,0,,
36M6SM1,Latitude,Laptops,Latitude E6410,09/26/2010,2770,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/27/2011,09/26/2013,0,,
36M6SM1,Latitude,Laptops,Latitude E6410,09/26/2010,2770,,,Complete Care,CC,,09/26/2010,09/26/2013,0,,
36M6SM1,Latitude,Laptops,Latitude E6410,09/26/2010,2770,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/26/2010,09/26/2011,0,,
67P6SM1,Latitude,Laptops,Latitude E6410,09/26/2010,2770,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/27/2011,09/26/2013,0,,
67P6SM1,Latitude,Laptops,Latitude E6410,09/26/2010,2770,,,Complete Care,CC,,09/26/2010,09/26/2013,0,,
67P6SM1,Latitude,Laptops,Latitude E6410,09/26/2010,2770,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/26/2010,09/26/2011,0,,
J7P6SM1,Latitude,Laptops,Latitude E6410,09/26/2010,2770,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/27/2011,09/26/2013,0,,
J7P6SM1,Latitude,Laptops,Latitude E6410,09/26/2010,2770,,,Complete Care,CC,,09/26/2010,09/26/2013,0,,
J7P6SM1,Latitude,Laptops,Latitude E6410,09/26/2010,2770,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/26/2010,09/26/2011,0,,
92Q6SM1,Latitude,Laptops,Latitude E6410,09/26/2010,2770,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/27/2011,09/26/2013,0,,
92Q6SM1,Latitude,Laptops,Latitude E6410,09/26/2010,2770,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/27/2011,09/26/2013,0,,
92Q6SM1,Latitude,Laptops,Latitude E6410,09/26/2010,2770,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/26/2010,09/26/2011,0,,
92Q6SM1,Latitude,Laptops,Latitude E6410,09/26/2010,2770,,,Complete Care,CC,,09/26/2010,09/26/2013,0,,
J1M6SM1,Latitude,Laptops,Latitude E6410,09/26/2010,2770,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/27/2011,09/26/2013,0,,
J1M6SM1,Latitude,Laptops,Latitude E6410,09/26/2010,2770,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/26/2010,09/26/2011,0,,
J1M6SM1,Latitude,Laptops,Latitude E6410,09/26/2010,2770,,,Complete Care,CC,,09/26/2010,09/26/2013,0,,
J3M6SM1,Latitude,Laptops,Latitude E6410,09/26/2010,2770,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/27/2011,09/26/2013,0,,
J3M6SM1,Latitude,Laptops,Latitude E6410,09/26/2010,2770,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/26/2010,09/26/2011,0,,
J3M6SM1,Latitude,Laptops,Latitude E6410,09/26/2010,2770,,,Complete Care,CC,,09/26/2010,09/26/2013,0,,
J3M6SM1,Latitude,Laptops,Latitude E6410,09/26/2010,2770,,,Complete Care,CC,,09/26/2010,09/26/2013,0,,
98M6SM1,Latitude,Laptops,Latitude E6410,09/26/2010,2770,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/27/2011,09/26/2013,0,,
98M6SM1,Latitude,Laptops,Latitude E6410,09/26/2010,2770,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/26/2010,09/26/2011,0,,
98M6SM1,Latitude,Laptops,Latitude E6410,09/26/2010,2770,,,Complete Care,CC,,09/26/2010,09/26/2013,0,,
C8P6SM1,Latitude,Laptops,Latitude E6410,09/26/2010,2770,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/27/2011,09/26/2013,0,,
C8P6SM1,Latitude,Laptops,Latitude E6410,09/26/2010,2770,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/26/2010,09/26/2011,0,,
C8P6SM1,Latitude,Laptops,Latitude E6410,09/26/2010,2770,,,Complete Care,CC,,09/26/2010,09/26/2013,0,,
F0P6SM1,Latitude,Laptops,Latitude E6410,09/26/2010,2770,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/27/2011,09/26/2013,0,,
F0P6SM1,Latitude,Laptops,Latitude E6410,09/26/2010,2770,,,Complete Care,CC,,09/26/2010,09/26/2013,0,,
F0P6SM1,Latitude,Laptops,Latitude E6410,09/26/2010,2770,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/26/2010,09/26/2011,0,,
71V6SM1,Latitude,Laptops,Latitude E6410,09/26/2010,2770,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/27/2011,09/26/2013,0,,
71V6SM1,Latitude,Laptops,Latitude E6410,09/26/2010,2770,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/26/2010,09/26/2011,0,,
71V6SM1,Latitude,Laptops,Latitude E6410,09/26/2010,2770,,,Complete Care,CC,,09/26/2010,09/26/2013,0,,
29RN1R1,OptiPlex,Desktops & All-in-Ones,OptiPlex 780,09/26/2011,2405,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/27/2012,09/26/2016,0,,
29RN1R1,OptiPlex,Desktops & All-in-Ones,OptiPlex 780,09/26/2011,2405,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/26/2011,09/26/2012,0,,
29RN1R1,OptiPlex,Desktops & All-in-Ones,OptiPlex 780,09/26/2011,2405,,,Keep Your Hard Drive Service,KK,,09/26/2011,09/26/2016,0,,
42B41R1,Latitude,Laptops,Latitude E6320,09/26/2011,2405,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/27/2012,09/26/2014,0,,
42B41R1,Latitude,Laptops,Latitude E6320,09/26/2011,2405,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/26/2011,09/26/2012,0,,
42B41R1,Latitude,Laptops,Latitude E6320,09/26/2011,2405,,,Keep Your Hard Drive Service,KK,,09/26/2011,09/26/2014,0,,
CV0M1R1,OptiPlex,Desktops & All-in-Ones,OptiPlex 790,09/26/2011,2405,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/27/2012,09/26/2014,0,,
CV0M1R1,OptiPlex,Desktops & All-in-Ones,OptiPlex 790,09/26/2011,2405,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/26/2011,09/26/2012,0,,
CV0M1R1,OptiPlex,Desktops & All-in-Ones,OptiPlex 790,09/26/2011,2405,,,Complete Care,CC,,09/26/2011,09/26/2014,0,,
CV0N1R1,OptiPlex,Desktops & All-in-Ones,OptiPlex 790,09/26/2011,2405,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/27/2012,09/26/2014,0,,
CV0N1R1,OptiPlex,Desktops & All-in-Ones,OptiPlex 790,09/26/2011,2405,,,Complete Care,CC,,09/26/2011,09/26/2014,0,,
CV0N1R1,OptiPlex,Desktops & All-in-Ones,OptiPlex 790,09/26/2011,2405,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/26/2011,09/26/2012,0,,
CV0Q1R1,OptiPlex,Desktops & All-in-Ones,OptiPlex 790,09/26/2011,2405,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/27/2012,09/26/2014,0,,
CV0Q1R1,OptiPlex,Desktops & All-in-Ones,OptiPlex 790,09/26/2011,2405,,,Complete Care,CC,,09/26/2011,09/26/2014,0,,
CV0Q1R1,OptiPlex,Desktops & All-in-Ones,OptiPlex 790,09/26/2011,2405,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/26/2011,09/26/2012,0,,
26GX1R1,OptiPlex,Desktops & All-in-Ones,OptiPlex 790,09/26/2011,2405,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/27/2012,09/26/2014,0,,
26GX1R1,OptiPlex,Desktops & All-in-Ones,OptiPlex 790,09/26/2011,2405,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/26/2011,09/26/2012,0,,
29GL1R1,OptiPlex,Desktops & All-in-Ones,OptiPlex 780,09/26/2011,2405,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/27/2012,09/26/2016,0,,
29GL1R1,OptiPlex,Desktops & All-in-Ones,OptiPlex 780,09/26/2011,2405,,,Keep Your Hard Drive Service,KK,,09/26/2011,09/26/2016,0,,
29GL1R1,OptiPlex,Desktops & All-in-Ones,OptiPlex 780,09/26/2011,2405,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/26/2011,09/26/2012,0,,
1KM6SM1,Latitude,Laptops,Latitude E6410,09/27/2010,2769,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/28/2011,09/27/2013,0,,
1KM6SM1,Latitude,Laptops,Latitude E6410,09/27/2010,2769,,,Complete Care,CC,,09/27/2010,09/27/2013,0,,
1KM6SM1,Latitude,Laptops,Latitude E6410,09/27/2010,2769,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/27/2010,09/27/2011,0,,
4W7BWN1,OptiPlex,Desktops & All-in-Ones,OptiPlex 780,09/27/2010,2769,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/28/2011,09/27/2013,0,,
4W7BWN1,OptiPlex,Desktops & All-in-Ones,OptiPlex 780,09/27/2010,2769,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/27/2010,09/27/2011,0,,
5RQZKN1,OptiPlex,Desktops & All-in-Ones,OptiPlex 380,09/27/2010,2769,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/28/2011,09/27/2013,0,,
5RQZKN1,OptiPlex,Desktops & All-in-Ones,OptiPlex 380,09/27/2010,2769,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/27/2010,09/27/2011,0,,
J4M6SM1,Latitude,Laptops,Latitude E6410,09/27/2010,2769,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/28/2011,09/27/2013,0,,
J4M6SM1,Latitude,Laptops,Latitude E6410,09/27/2010,2769,,,Complete Care,CC,,09/27/2010,09/27/2013,0,,
J4M6SM1,Latitude,Laptops,Latitude E6410,09/27/2010,2769,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/27/2010,09/27/2011,0,,
C7FRKN1,OptiPlex,Desktops & All-in-Ones,OptiPlex 380,09/27/2010,2769,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/28/2011,09/27/2013,0,,
C7FRKN1,OptiPlex,Desktops & All-in-Ones,OptiPlex 380,09/27/2010,2769,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/27/2010,09/27/2011,0,,
D0M6SM1,Latitude,Laptops,Latitude E6410,09/27/2010,2769,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/28/2011,09/27/2013,0,,
D0M6SM1,Latitude,Laptops,Latitude E6410,09/27/2010,2769,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/27/2010,09/27/2011,0,,
D0M6SM1,Latitude,Laptops,Latitude E6410,09/27/2010,2769,,,Complete Care,CC,,09/27/2010,09/27/2013,0,,
C7FTKN1,OptiPlex,Desktops & All-in-Ones,OptiPlex 380,09/27/2010,2769,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/28/2011,09/27/2013,0,,
C7FTKN1,OptiPlex,Desktops & All-in-Ones,OptiPlex 380,09/27/2010,2769,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/27/2010,09/27/2011,0,,
51M6SM1,Latitude,Laptops,Latitude E6410,09/27/2010,2769,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/28/2011,09/27/2013,0,,
51M6SM1,Latitude,Laptops,Latitude E6410,09/27/2010,2769,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/27/2010,09/27/2011,0,,
51M6SM1,Latitude,Laptops,Latitude E6410,09/27/2010,2769,,,Complete Care,CC,,09/27/2010,09/27/2013,0,,
10M6SM1,Latitude,Laptops,Latitude E6410,09/27/2010,2769,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/28/2011,09/27/2013,0,,
10M6SM1,Latitude,Laptops,Latitude E6410,09/27/2010,2769,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/27/2010,09/27/2011,0,,
10M6SM1,Latitude,Laptops,Latitude E6410,09/27/2010,2769,,,Complete Care,CC,,09/27/2010,09/27/2013,0,,
11M6SM1,Latitude,Laptops,Latitude E6410,09/27/2010,2769,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/28/2011,09/27/2013,0,,
11M6SM1,Latitude,Laptops,Latitude E6410,09/27/2010,2769,,,Complete Care,CC,,09/27/2010,09/27/2013,0,,
11M6SM1,Latitude,Laptops,Latitude E6410,09/27/2010,2769,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/27/2010,09/27/2011,0,,
C4M6SM1,Latitude,Laptops,Latitude E6410,09/27/2010,2769,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/28/2011,09/27/2013,0,,
C4M6SM1,Latitude,Laptops,Latitude E6410,09/27/2010,2769,,,Complete Care,CC,,09/27/2010,09/27/2013,0,,
C4M6SM1,Latitude,Laptops,Latitude E6410,09/27/2010,2769,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/27/2010,09/27/2011,0,,
C7DTKN1,OptiPlex,Desktops & All-in-Ones,OptiPlex 380,09/27/2010,2769,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/28/2011,09/27/2013,0,,
C7DTKN1,OptiPlex,Desktops & All-in-Ones,OptiPlex 380,09/27/2010,2769,,,Onsite Service After Remote Diagnosis (Consumer Customer)/ Next Business Day Onsite After Remote Diagnosis (Commercial Customer),ND,,09/27/2010,09/27/2011,0,,
